agegroup	male	ethnicity	var	pc1	pc2	pc3	pc4	pc5	pc6	pc7	pc8	pc9	pc10
4	1	4	"chronic_respiratory_disease"	.0391061	.0424387	.0319728	.0312849	.0294118	.0285253	.0342512	.048496	.0550953	.0809859
4	1	4	"diabcat_2"	.603352	.6054991	.2482993	.1798883	.0294118	0	.2021491	.0798036	.0501243	.2253521
4	1	4	"diabcat_3"	.0638468	.0735206	.1040816	.0581006	.0147059	.1275565	.0745467	.0613874	.1292461	.0715962
4	1	4	"diabcat_4"	.0175579	.0239091	.0482993	.0357542	.0147059	.0602799	.036266	.0441989	.056338	.0457746
4	1	4	"htdiag_or_highbp"	.6344773	.8105201	1	0	0	.5592034	.6165212	0	1	.5680751
4	1	4	"imd_2"	0	0	0	0	0	0	.9993284	0	0	0
4	1	4	"imd_3"	0	0	.9959184	.9977654	0	0	0	0	0	0
4	1	4	"imd_4"	.9010375	0	0	0	0	.9677072	0	0	0	.9131455
4	1	4	"imd_5"	0	.8284519	0	0	0	0	0	.9993861	.874068	0
4	1	4	"obese4cat_2"	.4636872	.5851763	.2319728	.1363128	.1176471	0	.2162525	.063229	.0285833	.1302817
4	1	4	"obese4cat_3"	.047087	.0442319	.0727891	.024581	.0441176	.055436	.051041	.0282382	.0658658	.0293427
4	1	4	"obese4cat_4"	.0159617	.0167364	.0204082	.0067039	0	.0161464	.0194762	.0055249	.0186413	.008216
4	1	4	"organ_transplant"	.0039904	.0071727	.0095238	0	0	.0048439	.0040296	.0012277	.004971	.0023474
4	1	4	"other_immunosuppression"	.0343176	.0364614	.0244898	.027933	.0147059	.040366	.02955	.0362185	.038111	.0305164
4	1	4	"other_neuro"	.0087789	.0113568	.0122449	.0089385	0	.0096878	.0026864	.0104359	.0107705	.0117371
4	1	4	"ra_sle_psoriasis"	.0303272	.0257023	.0272109	.0301676	.0441176	.0220667	.0288784	.0263966	.031483	.0340376
4	1	4	"reduced_kidney_function_cat_2"	.0989625	.138673	.1619048	.0849162	.4705882	.1087191	.131632	.0454266	.1180613	.0715962
4	1	4	"reduced_kidney_function_cat_3"	.0103751	.0239091	.0204082	.0011173	0	.0064586	.0080591	.0012277	.0091135	.0070423
4	1	4	"smoke_nomiss_2"	.4740623	.546324	.3789116	.3296089	.2352941	.4477933	.3989255	.2559853	.3293289	0
4	1	4	"smoke_nomiss_3"	0	.0239091	.1476191	.203352	0	0	.1276024	.3382443	.2709196	1
4	1	4	"spleen"	.0015962	.0047818	.0034014	.0044693	.0147059	.007535	.0047011	.0036832	.0045568	.0023474
4	1	4	"stroke_dementia"	.0446927	.0585774	.0435374	.0122905	.0147059	.0263724	.0268637	.0159607	.0434963	.0352113
4	0	5	"N"	.1332492	.0794613	.1739057	.0515993	.0291246	.0709596	.1855219	.064899	.1553872	.0558923
4	0	5	"asthmacat_2"	.0865445	.1631356	.0924492	0	.0693642	.0913405	.1179673	.1206226	.0910076	.1189759
4	0	5	"asthmacat_3"	.0170562	.0233051	.0140368	0	.0202312	.0142349	.0231397	.0402075	.0119177	.0256024
4	0	5	"cancer_exhaem_cat_2"	.0037903	.0074153	.0043562	0	.0144509	.0071174	.0049909	.0064851	.0054171	.003012
4	0	5	"cancer_exhaem_cat_3"	.0202148	.0349576	.0159729	0	.0086705	.024911	.0231397	.0259403	.0227519	.0225904
4	0	5	"cancer_exhaem_cat_4"	.0663298	.0550847	.0454985	0	.0260116	.0521945	.0417423	.0622568	.0433369	.0572289
4	0	5	"cancer_haem_cat_2"	0	.0010593	0	0	0	.0011862	.0009074	0	0	0
4	0	5	"cancer_haem_cat_3"	.0012634	.0010593	.0019361	0	0	.0071174	.0013612	.001297	.0010834	.001506
4	0	5	"cancer_haem_cat_4"	.0031586	.0010593	.0038722	0	.0028902	.004745	.0022686	.0064851	.0021668	.003012
4	0	5	"chronic_cardiac_disease"	.0385344	.0603814	.0469506	0	.0289017	.0415184	.0784936	.0687419	.0520043	.1054217
4	0	5	"chronic_liver_disease"	.0107391	.0095339	.0169409	0	.0144509	.0083037	.0099819	.0168612	.0102925	.0165663
4	0	5	"chronic_respiratory_disease"	.0214782	.0243644	.0300097	0	.0462428	.0604982	.0462795	.0363165	.0249187	.0436747
4	0	5	"diabcat_2"	0	.3930085	.0474347	0	.0924855	.0782918	.2082577	.2243839	.1836403	.9804217
4	0	5	"diabcat_3"	.041693	.0317797	.0755082	0	.0289017	.0320285	.0739564	.0440986	.0503792	0
4	0	5	"diabcat_4"	.0360076	.0116525	.0309777	0	.0086705	.0177936	.0358439	.0272374	.031961	0
4	0	5	"htdiag_or_highbp"	.4421984	.8972458	.4699903	0	.0867052	0	.592559	.61738	.4328277	.2846386
4	0	5	"imd_2"	.9766266	0	0	0	.2283237	.3309608	0	0	0	.5391566
4	0	5	"imd_3"	0	0	0	0	0	0	0	.7185473	1	0
4	0	5	"imd_4"	0	.2860169	.9927396	0	.4046243	0	0	0	0	.310241
4	0	5	"imd_5"	0	0	0	0	.0115607	.316726	.9945554	0	0	0
4	0	5	"obese4cat_2"	.0966519	.184322	.1393998	0	.0809249	.0865955	.1751361	.1400778	.1186349	.1777108
4	0	5	"obese4cat_3"	.0334807	.0455508	.0469506	0	.0202312	.029656	.0830308	.0609598	.0427952	.0587349
4	0	5	"obese4cat_4"	.0094757	.0158898	.0251694	0	.0115607	.0201661	.0372051	.0272374	.0097508	.0316265
4	0	5	"organ_transplant"	.0031586	.0042373	.0024201	0	0	.0011862	0	.001297	.0016251	.001506
4	0	5	"other_immunosuppression"	.0037903	.0063559	.0053243	0	.0057803	.0154211	.0054446	.0064851	.0027086	.0045181
4	0	5	"other_neuro"	.0075805	.0169492	.0125847	0	.0057803	.0083037	.0095281	.0064851	.0016251	.0045181
4	0	5	"ra_sle_psoriasis"	.0549589	.0444915	.0488867	0	.1878613	.059312	.0476407	.075227	.0465872	.0542169
4	0	5	"reduced_kidney_function_cat_2"	.0240051	.0338983	.0338819	0	.0144509	.0510083	.0462795	.0583658	.0303359	.0346386
4	0	5	"reduced_kidney_function_cat_3"	.0031586	.0063559	.0038722	0	0	0	.0058984	.0051881	.0016251	.0045181
4	0	5	"smoke_nomiss_2"	.1054959	0	.2889642	0	0	.9727165	.1456443	.9974059	0	.2168675
4	0	5	"smoke_nomiss_3"	.028427	.0508475	.0367861	0	.8988439	0	.1306715	0	.0980498	.0376506
4	0	5	"spleen"	.0012634	.0021186	.0019361	0	.0115607	.0059312	.0022686	0	.0016251	.003012
4	0	5	"stroke_dementia"	.0075805	.0370763	.0154889	0	.0144509	.0166074	.0213249	.0220493	.0162514	.0195783
4	1	5	"N"	.0260795	.1377532	.1328812	.1137753	.0568399	.1655522	.1517004	.1234238	.0428926	.049102
4	1	5	"asthmacat_2"	0	.0679612	.0316319	0	.0823529	.0276976	.0352645	.0417957	.9977728	.0525292
4	1	5	"asthmacat_3"	0	.0062413	.007908	.0125945	.0184874	.0063474	.0239295	.0092879	0	.0077821
4	1	5	"cancer_exhaem_cat_2"	0	.0041609	.0028756	.0092359	.0084034	.0092325	.0088161	.006192	.0178174	.0116732
4	1	5	"cancer_exhaem_cat_3"	.014652	.0110957	.0129403	.0167926	.0151261	.017311	.0308564	.0131579	.0155902	.0272374
4	1	5	"cancer_exhaem_cat_4"	0	.0263523	.0201294	.0277078	.0235294	.0150029	.0390428	.0147059	.0222717	.040856
4	1	5	"cancer_haem_cat_2"	0	.0006935	0	.0016793	0	0	.0006297	.001548	0	0
4	1	5	"cancer_haem_cat_3"	.007326	.001387	.0021567	.0025189	.0033613	.0017311	.0031486	.000774	.0022272	.0019455
4	1	5	"cancer_haem_cat_4"	0	.0034674	.0035945	.0033585	.0084034	.0034622	.0056675	.003096	.0155902	.0058366
4	1	5	"chronic_cardiac_disease"	0	.1040222	.0611071	.070529	.3815126	.0715522	.2695214	.0766254	.0957684	.1731517
4	1	5	"chronic_liver_disease"	0	.0110957	.0086269	.0125945	.0521008	.0155799	.0220403	.0185759	.0222717	.0194553
4	1	5	"chronic_respiratory_disease"	0	.0450763	.0186916	.0344249	.0789916	.0530871	.0585642	.0232198	.091314	.1128405
4	1	5	"diabcat_2"	0	.1997226	.0783609	.109152	0	.0980958	.5125945	.1083591	.2093541	.614786
4	1	5	"diabcat_3"	0	.054785	.0301941	.0268682	.9546219	.0225043	0	.0402477	.0378619	.0058366
4	1	5	"diabcat_4"	0	.0277393	.023005	.0327456	0	.0415465	.034005	.0309598	.0334076	.0077821
4	1	5	"htdiag_or_highbp"	0	.4722607	.6182603	.1805206	.7815126	.4264282	.9489924	.3243034	.4476615	.4824903
4	1	5	"imd_2"	0	0	.8770669	.2888329	.102521	0	.0824937	0	.2360802	.1206226
4	1	5	"imd_3"	0	0	0	0	.194958	0	.2814862	1	.1046771	.1439689
4	1	5	"imd_4"	0	1	0	.4945424	.1596639	0	.1630982	0	.1469933	.0019455
4	1	5	"imd_5"	0	0	0	0	.3478992	.9959608	.175063	0	.2071269	.2081712
4	1	5	"obese4cat_2"	0	.1213592	.0833932	.0957179	.3260504	.0940565	.3369018	.1029412	.1759465	.1322957
4	1	5	"obese4cat_3"	0	.0305132	.0143781	.0151134	.0890756	.0311598	.0692695	.0201238	.0334076	.0330739
4	1	5	"obese4cat_4"	0	.0083218	.0050324	.0092359	.0504202	.0098096	.0176322	.004644	.0178174	.0077821
4	1	5	"organ_transplant"	0	.0027739	.0007189	.0008396	.0134454	.0023081	.0100756	.002322	.0044543	.0058366
4	1	5	"other_immunosuppression"	0	.0083218	.0028756	.006717	.0134454	.0155799	.0081864	.0069659	.0089087	.0136187
4	1	5	"other_neuro"	0	.0069348	.0071891	.0083963	.0268908	.0046163	.0144836	.005418	.0222717	.0116732
4	1	5	"ra_sle_psoriasis"	0	.038835	.0316319	.0512175	.0487395	.0375072	.0648615	.0448916	.0579065	.07393
4	1	5	"reduced_kidney_function_cat_2"	0	.0402219	.0237239	.0260285	.1243697	.0305828	.0761965	.0224458	.0400891	.040856
4	1	5	"reduced_kidney_function_cat_3"	.007326	.0062413	.0028756	.0025189	.0201681	.0017311	.0151134	0	.0066815	.0097276
4	1	5	"smoke_nomiss_2"	0	0	.1639109	1	.6	.2914022	.8734257	.2267802	.7282851	0
4	1	5	"smoke_nomiss_3"	0	.3626907	.155284	0	.0857143	.288517	0	.2058824	.0044543	.8910506
4	1	5	"spleen"	0	.0006935	.0028756	0	.0067227	0	.0006297	0	.0044543	0
4	1	5	"stroke_dementia"	0	.0291262	.0093458	.0167926	.0739496	.0190421	.0403023	.0147059	.0222717	.040856
5	0	1	"N"	.0294	.01425	.2002	.0737	.08415	.11435	.2371	.1698	.0594	.01765
5	0	1	"asthmacat_2"	0	.0912281	.1091409	.1234735	.0653595	.1289899	.1145086	.1354535	.0925926	.694051
5	0	1	"asthmacat_3"	0	.0210526	.0282218	.0379919	.020202	.0323568	.0307887	.0306243	.0530303	.0056657
5	0	1	"cancer_exhaem_cat_2"	0	.0105263	.0074925	.0054274	.0106952	.0087451	.0099114	.0088339	.0092593	.0169972
5	0	1	"cancer_exhaem_cat_3"	.0357143	.0105263	.0312188	.0312076	.0255496	.0297333	.0312105	.0279741	.026936	.0424929
5	0	1	"cancer_exhaem_cat_4"	0	.7122807	.0996504	.1071913	.0695187	.0940096	.105019	.1015901	.0740741	.01983
5	0	1	"cancer_haem_cat_2"	0	0	.0017483	.0006784	.0011884	.001749	.0002109	.0011779	.0025253	0
5	0	1	"cancer_haem_cat_3"	.0102041	.0035088	.002997	.0006784	.0041592	.001749	.0046394	.0026502	.0016835	.0056657
5	0	1	"cancer_haem_cat_4"	0	.0315789	.005994	.0061058	.0053476	.0026235	.0059047	.0070671	.0050505	.0169972
5	0	1	"chronic_cardiac_disease"	0	.0561404	.0951548	.183175	.0445633	.1644075	.1183045	.1283863	.1868687	.5467422
5	0	1	"chronic_liver_disease"	0	.0105263	.005994	.0128901	.0041592	.0135549	.0078026	.012073	.0193603	.0084986
5	0	1	"chronic_respiratory_disease"	0	.1087719	.0781718	.109905	.0724896	.161784	.0811894	.1163133	.4360269	.1444759
5	0	1	"diabcat_2"	0	.0105263	0	.953867	.0112894	.1862702	0	.1319199	.1414141	.0169972
5	0	1	"diabcat_3"	.0017007	.0210526	.0394605	.0006784	.0124777	.0524705	.0529313	.0482921	.0412458	.0339943
5	0	1	"diabcat_4"	.0017007	.0070175	.0114885	0	.0065359	.0139921	.0158161	.0173734	.0252525	.0169972
5	0	1	"htdiag_or_highbp"	0	.0701754	.6523476	.7727273	0	.7070398	.9993674	.6993522	.6708754	.121813
5	0	1	"imd_2"	0	.0175439	1	.3405699	0	0	0	0	.0707071	.0311615
5	0	1	"imd_3"	0	.0385965	0	.3012212	.701129	0	.4708984	0	.2659933	.0538244
5	0	1	"imd_4"	0	.0350877	0	0	0	0	0	1	.0900673	.0226629
5	0	1	"imd_5"	0	.0105263	0	0	0	.9960647	0	0	.3451178	.0226629
5	0	1	"obese4cat_2"	0	.1052632	.1613387	.2985075	.1194296	.2146917	.188528	.2020024	.1271044	.164306
5	0	1	"obese4cat_3"	0	.045614	.0584416	.1261873	.0261438	.1114998	.0742303	.0921673	.0378788	.0424929
5	0	1	"obese4cat_4"	0	.0175439	.0194805	.0569878	.0112894	.0664626	.0293125	.0376914	.023569	.0084986
5	0	1	"organ_transplant"	0	.0035088	.0004995	.0020353	.0005942	.0013118	.0018979	.0008834	.0008418	.0084986
5	0	1	"other_immunosuppression"	0	.0035088	.0014985	.0013569	.0011884	.0026235	.0014762	.0032391	.0008418	.0056657
5	0	1	"other_neuro"	0	.0245614	.01998	.0169607	.0231729	.0179274	.0162379	.0176678	.0092593	.0708215
5	0	1	"ra_sle_psoriasis"	0	.4947369	.0759241	.0868385	.0415924	.0918233	.0670603	.0889281	.1102694	.0764873
5	0	1	"reduced_kidney_function_cat_2"	.1088435	.122807	.1635864	.2211669	.1229947	.2229996	.1752425	.2078916	.1557239	.2011331
5	0	1	"reduced_kidney_function_cat_3"	0	.0070175	.003996	.0149254	.0017825	.0153039	.0075917	.0055948	.0109428	.0084986
5	0	1	"smoke_nomiss_2"	0	.4736842	.4610389	.5339213	.6512181	.6082204	.5073808	.5270907	0	.5014164
5	0	1	"smoke_nomiss_3"	0	.0105263	.0509491	.0230665	0	0	0	.078033	.9755892	0
5	0	1	"spleen"	0	.0035088	.0037463	.0020353	.0017825	.0043725	.0018979	.0026502	.0016835	.0028329
5	0	1	"stroke_dementia"	0	.0280702	.0414585	.0644505	.036839	.0629646	.0495571	.0568316	.0757576	.0736544
5	1	1	"N"	.01695	.16145	.07745	.1075	.07295	.08215	.0646	.1668	.14375	.1064
5	1	1	"asthmacat_2"	.0117994	.0935274	.0865074	.092093	.1233722	.0955569	.0611455	.0893285	.0956522	.1043233
5	1	1	"asthmacat_3"	0	.0179622	.0200129	.0274419	.0185058	.0243457	.0162539	.0155875	.024	.024906
5	1	1	"cancer_exhaem_cat_2"	0	.0164138	.016785	.0218605	.0116518	.0152161	.0154799	.0143885	.0173913	.0164474
5	1	1	"cancer_exhaem_cat_3"	0	.0486219	.053583	.0465116	.0479781	.0413877	.0294118	.0443645	.0476522	.0474624
5	1	1	"cancer_exhaem_cat_4"	.1445428	.0938371	.0974822	.092093	.0692255	.0706026	.0619195	.095024	.0848696	.0845865
5	1	1	"cancer_haem_cat_2"	0	.0003097	.0025823	.0004651	.003427	.0012173	.003096	.0026978	.002087	.0014098
5	1	1	"cancer_haem_cat_3"	0	.0037163	.0064558	.0055814	.0082248	.0073037	.00387	.0050959	.0073043	.0032895
5	1	1	"cancer_haem_cat_4"	.0176991	.0099102	.0129116	.0125581	.010281	.0073037	.004644	.0143885	.0086957	.0065789
5	1	1	"chronic_cardiac_disease"	0	0	.7159458	.9948837	0	.0888618	.1888545	0	.1968696	.2387218
5	1	1	"chronic_liver_disease"	0	.0092908	.0187218	.012093	.0054832	.0152161	.0162539	.0083933	.0135652	.0103383
5	1	1	"chronic_respiratory_disease"	.0029499	.1018891	.1672046	.1674419	.0884167	.1911138	.2592879	.0938249	.1467826	.1278196
5	1	1	"diabcat_2"	.0029499	.1248064	.2388638	.2037209	.0774503	.1521607	.1470588	.1357914	.1801739	.2316729
5	1	1	"diabcat_3"	0	.0452152	.1123305	.0739535	.0281014	.0651248	.0565015	.0446643	.053913	.1043233
5	1	1	"diabcat_4"	.0088496	.0133168	.0148483	.0172093	.0095956	.0121729	.0162539	.0110911	.0156522	.0183271
5	1	1	"htdiag_or_highbp"	0	.9984515	.7449968	.7	0	.6835058	.6447368	.6420863	.6984348	.7805451
5	1	1	"imd_2"	0	0	.1433183	.3595349	0	0	.2368421	1	0	0
5	1	1	"imd_3"	0	.4911737	.1839897	.2344186	.5476354	0	.2678019	0	0	.3397556
5	1	1	"imd_4"	0	0	.1342802	0	0	0	.2848297	0	1	0
5	1	1	"imd_5"	0	0	.132989	.1427907	0	.9987827	0	0	0	.2730263
5	1	1	"obese4cat_2"	0	0	.1897999	.0846512	0	.0292149	.1331269	.1765587	.2253913	.9882519
5	1	1	"obese4cat_3"	.0029499	.0709198	.0923176	.0809302	.0253598	.0955569	.0371517	.0440647	.0657391	0
5	1	1	"obese4cat_4"	0	.0216785	.0258231	.027907	.0061686	.0286062	.0100619	.0092926	.024	0
5	1	1	"organ_transplant"	0	.0021679	.0019367	.0027907	.0006854	.0012173	.000774	.001199	.0010435	.0009398
5	1	1	"other_immunosuppression"	0	.0043357	.0058102	.0051163	.0013708	.0018259	.003096	.0008993	.0052174	.0023496
5	1	1	"other_neuro"	.0058997	.0204398	.0225952	.0306977	.0370117	.0237371	.0139319	.0191847	.0229565	.0155075
5	1	1	"ra_sle_psoriasis"	.0058997	.0706101	.0806972	.0809302	.0808773	.0718198	.0773994	.0680456	.072	.0742481
5	1	1	"reduced_kidney_function_cat_2"	0	.0668938	.9974177	0	.027416	.1205113	.0874613	.1333933	.1161739	.131579
5	1	1	"reduced_kidney_function_cat_3"	0	.0083617	0	.0274419	.0027416	.0066951	.0116099	.0050959	.0135652	.012688
5	1	1	"smoke_nomiss_2"	0	.6528337	.6442866	.7595349	.7292666	.499087	0	.6483813	.7196522	.7138158
5	1	1	"smoke_nomiss_3"	0	0	.0729503	0	0	.2544127	.9860681	0	0	.0159774
5	1	1	"spleen"	0	.0043357	.004519	.0037209	.0020562	.0042605	.002322	.0020983	.0017391	.0018797
5	1	1	"stroke_dementia"	.0029499	.0548157	.1194319	.1116279	.0301576	.0639075	.0882353	.0458633	.0765217	.0728383
5	0	2	"N"	.018732	.056196	.1055475	.0183718	.2085735	.1473343	.1051873	.1264409	.0615994	.1520173
5	0	2	"asthmacat_2"	0	.1025641	.2457338	.1176471	.1744387	.1393643	.1232877	.1396011	.0877193	.1161137
5	0	2	"asthmacat_3"	0	.0192308	.0170648	.0196078	.0379965	.0317848	.0239726	.017094	.0467836	.0308057
5	0	2	"cancer_exhaem_cat_2"	0	.0064103	.003413	0	.0051813	.0122249	.0068493	.005698	0	.0047393
5	0	2	"cancer_exhaem_cat_3"	0	.0320513	.0170648	0	.0086356	.0366748	.0205479	.025641	.0292398	.0308057
5	0	2	"cancer_exhaem_cat_4"	0	.0192308	.0955631	.9215686	.0639033	.0464548	.0650685	.0655271	.0701754	.0687204
5	0	2	"cancer_haem_cat_2"	0	.0064103	0	0	.0017271	.002445	0	0	0	.0023697
5	0	2	"cancer_haem_cat_3"	0	0	0	0	.0017271	.002445	0	.005698	0	.007109
5	0	2	"cancer_haem_cat_4"	0	.0064103	.0068259	0	.0086356	.002445	.0034247	.008547	.0116959	.0023697
5	0	2	"chronic_cardiac_disease"	0	.0833333	.1979522	.0784314	.1830743	.1613692	.119863	.1396011	.0701754	.1492891
5	0	2	"chronic_liver_disease"	0	.0128205	.0068259	0	.0138169	.007335	.010274	.008547	.005848	.0094787
5	0	2	"chronic_respiratory_disease"	0	.0448718	.0580205	.0392157	.0690846	.0831296	.1061644	.031339	.0643275	.0687204
5	0	2	"diabcat_2"	0	0	.9761092	.1372549	.2780656	0	.1883562	.2849003	.1695906	.3601896
5	0	2	"diabcat_3"	0	.0961538	0	.0392157	.1018998	.1344743	.0479452	.0655271	.0350877	.1066351
5	0	2	"diabcat_4"	0	.0448718	.003413	0	.0345423	.0537897	.0342466	.034188	.0350877	.035545
5	0	2	"htdiag_or_highbp"	0	.8974359	.7986348	0	.7962003	.7310513	.6130137	.6923077	0	.9763033
5	0	2	"imd_2"	0	0	0	.1764706	0	0	.640411	1	0	0
5	0	2	"imd_3"	0	0	0	0	0	0	0	0	.9473684	1
5	0	2	"imd_4"	0	0	.7098976	.2156863	0	.997555	0	0	0	0
5	0	2	"imd_5"	0	0	0	.254902	.9965458	0	0	0	0	0
5	0	2	"obese4cat_2"	0	.1474359	.1740614	.3137255	.2366149	.190709	.1438356	.1709402	.0760234	.2369668
5	0	2	"obese4cat_3"	0	.1089744	.1365188	.0196078	.1243523	.0806846	.0821918	.0598291	.0175439	.0829384
5	0	2	"obese4cat_4"	0	.0192308	.0511945	0	.0587219	.0464548	.0342466	.019943	.0292398	.0379147
5	0	2	"organ_transplant"	0	0	0	0	.0034542	.002445	0	0	0	.0023697
5	0	2	"other_immunosuppression"	0	.0064103	.003413	0	.0224525	.00978	0	.008547	.0116959	.0165877
5	0	2	"other_neuro"	0	.0192308	.003413	0	.0172712	.0171149	.0205479	.008547	.005848	.014218
5	0	2	"ra_sle_psoriasis"	0	.0384615	.0784983	.0196078	.0759931	.0488998	.0958904	.0769231	.0877193	.0663507
5	0	2	"reduced_kidney_function_cat_2"	0	.275641	.2354949	.0196078	.2176166	.207824	.1678082	.1595442	.0701754	.2559242
5	0	2	"reduced_kidney_function_cat_3"	0	0	.0136519	0	.0189983	.00978	.0205479	.008547	.0175439	.0189573
5	0	2	"smoke_nomiss_2"	0	0	.2969283	.1960784	.2521589	.2860636	.989726	0	.2982456	.3554502
5	0	2	"smoke_nomiss_3"	0	.0641026	.0580205	.0980392	.0639033	.0611247	0	.039886	.1111111	.035545
5	0	2	"spleen"	0	0	.0068259	.0196078	.0017271	.002445	0	.002849	0	0
5	0	2	"stroke_dementia"	0	.0384615	.0955631	.0588235	.0587219	.0537897	.0376712	.048433	.0116959	.0805687
5	1	2	"N"	.1300093	.05452	.1001864	.0806151	.1607642	.1845294	.0801491	.0260951	.1491146	.0340168
5	1	2	"asthmacat_2"	.1290323	.1025641	.1023256	.0346821	.1565217	.1111111	.1104651	.6071429	.10625	.0684932
5	1	2	"asthmacat_3"	.0250896	.017094	.0093023	.0057803	.0318841	.030303	.0174419	0	.046875	.0273973
5	1	2	"cancer_exhaem_cat_2"	.0179211	.008547	.0093023	.017341	.0173913	.0176768	.0116279	0	.0125	.0136986
5	1	2	"cancer_exhaem_cat_3"	.0573477	.034188	.0372093	.0635838	.0405797	.050505	.0290698	.0357143	.034375	.0273973
5	1	2	"cancer_exhaem_cat_4"	.0716846	.0854701	.0697674	.0635838	.0492754	.1060606	.0523256	.6964286	.1125	.0136986
5	1	2	"cancer_haem_cat_2"	0	0	0	0	.0028986	.0025253	.005814	0	.003125	0
5	1	2	"cancer_haem_cat_3"	.0071685	0	.0046512	.0115607	.0086957	.0025253	0	0	.00625	0
5	1	2	"cancer_haem_cat_4"	.0107527	0	.0093023	0	.0028986	.0151515	.005814	0	0	.0273973
5	1	2	"chronic_cardiac_disease"	.2365591	.1282051	.172093	.0751445	.1681159	.2651515	.494186	.2142857	.253125	.4657534
5	1	2	"chronic_liver_disease"	0	.042735	.0186047	.017341	.0115942	.010101	.005814	.0178571	.015625	0
5	1	2	"chronic_respiratory_disease"	.1290323	.2991453	.0651163	.017341	.0811594	.0631313	.0813954	.1071429	.09375	.2054795
5	1	2	"diabcat_2"	.3225806	.2991453	.2744186	.3121387	.2782609	.3813131	0	.2678571	.378125	.2191781
5	1	2	"diabcat_3"	.0860215	.0598291	.0651163	.0462428	.057971	0	.9360465	.0714286	0	0
5	1	2	"diabcat_4"	.0358423	.0683761	.0744186	.0289017	.0289855	.040404	.005814	.0178571	.04375	.0136986
5	1	2	"htdiag_or_highbp"	.7132617	.6153846	.7162791	.8034682	.7072464	.7222222	.7965117	.8928571	.871875	0
5	1	2	"imd_2"	0	.042735	0	0	1	0	.0697674	.3392857	0	.0958904
5	1	2	"imd_3"	0	.042735	0	0	0	1	.2906977	.0357143	0	.0684932
5	1	2	"imd_4"	0	0	.9953488	0	0	0	.3197674	.0178571	.6125	.0273973
5	1	2	"imd_5"	.9283154	.7008547	0	.7283237	0	0	.0232558	.0535714	0	0
5	1	2	"obese4cat_2"	.2043011	.1282051	.1953488	.1445087	.1826087	.1792929	.2151163	.1607143	.19375	.0547945
5	1	2	"obese4cat_3"	.0286738	.008547	.027907	.0578035	.0434783	.040404	.1046512	.0357143	.04375	.0273973
5	1	2	"obese4cat_4"	.0143369	0	.0232558	0	.0028986	.0126263	.0174419	0	.01875	0
5	1	2	"organ_transplant"	.0035842	0	.0046512	0	0	0	0	.0178571	.009375	0
5	1	2	"other_immunosuppression"	.0107527	0	.0232558	.0115607	.0115942	.0050505	0	0	.003125	0
5	1	2	"other_neuro"	.0250896	.042735	.0186047	.0289017	.0318841	.0252525	.0116279	.0178571	.025	.0136986
5	1	2	"ra_sle_psoriasis"	.0322581	.034188	.0372093	.0057803	.0521739	.0277778	.0465116	0	.084375	.0136986
5	1	2	"reduced_kidney_function_cat_2"	.1971326	.1452992	.1581395	.2080925	.1623188	.1969697	.4186046	.1964286	.1875	.0410959
5	1	2	"reduced_kidney_function_cat_3"	.0179211	.034188	.0325581	.0115607	.0115942	.0151515	.0465116	.0714286	.028125	.0136986
5	1	2	"smoke_nomiss_2"	.8996416	0	0	0	.5565217	.5757576	.6744186	.0892857	.9875	.9178082
5	1	2	"smoke_nomiss_3"	0	.991453	.3023256	0	.0782609	.0606061	.0406977	.0357143	0	0
5	1	2	"spleen"	.0071685	0	0	.017341	0	.0050505	.005814	.0357143	.003125	0
5	1	2	"stroke_dementia"	.1218638	.1538462	.0837209	.0867052	.0666667	.0681818	.0755814	.0357143	.08125	.0547945
5	0	3	"N"	.0554	.04265	.17785	.1713	.0592	.10155	.08355	.1452	.0949	.0684
5	0	3	"asthmacat_2"	.1209386	.1547479	.1554681	.1494454	.2077703	.1742984	.122681	.1694215	.1517387	.1864035
5	0	3	"asthmacat_3"	.0333935	.0410317	.0449817	.0326912	.0751689	.0329887	.0329144	.0440771	.032666	.0833333
5	0	3	"cancer_exhaem_cat_2"	.0018051	.0117233	.006185	.0078809	.0067568	.0054161	.0047876	.0068871	.0036881	.0073099
5	0	3	"cancer_exhaem_cat_3"	.0225632	.045721	.0174304	.0198482	.0253378	.0192024	.0167564	.0203168	.0168599	.0219298
5	0	3	"cancer_exhaem_cat_4"	.049639	.0539273	.0477931	.0525394	.0591216	.0497292	.064632	.0637052	.0574289	.0592105
5	0	3	"cancer_haem_cat_2"	0	.0023447	.0002811	.0011675	.0008446	.0029542	.0017953	.0017218	0	.002193
